whack.data

50000 atoms
3 atom types
1 bond types
1 angle types
1 dihedral types
0.0 100 xlo xhi
0.0 100 ylo yhi
0.0 100 zlo zhi

Atoms

673 2 2 31 50 40 
674 2 2 29 50 39 
675 2 2 27 50 38 
676 2 2 23 50 36 
677 2 2 22 50 35 
678 2 2 20 50 34 
679 2 2 18 50 34 
680 2 2 16 50 33 
681 3 3 50 50 50 
682 3 3 50 50 50 
683 3 3 49 50 50 
684 3 3 48 50 49 
685 3 3 47 50 49 
686 3 3 46 50 49 
687 3 3 45 50 48 
688 3 3 44 50 48 
689 3 3 43 50 48 
690 3 3 42 50 47 
691 1 1 36 50 45 
692 2 2 31 50 43 
693 2 2 29 50 43 
694 2 2 28 50 42 
695 2 2 26 50 41 
696 2 2 22 50 40 
697 2 2 20 50 39 
698 2 2 18 50 39 
699 2 2 16 50 38 
700 2 2 14 50 37 
701 3 3 50 50 50 
702 3 3 50 50 50 
703 3 3 49 50 50 
704 3 3 48 50 50 
705 3 3 47 50 50 
706 3 3 46 50 49 
707 3 3 45 50 49 
708 3 3 44 50 49 
709 3 3 43 50 49 
710 3 3 42 50 48 
711 1 1 36 50 47 
712 2 2 31 50 46 
713 2 2 29 50 46 
714 2 2 27 50 45 
715 2 2 25 50 45 
716 2 2 21 50 44 
717 2 2 19 50 43 
718 2 2 17 50 43 
719 2 2 15 50 42 
720 2 2 13 50 42 
721 3 3 50 50 50 
722 3 3 49 50 50 
723 3 3 48 50 50 
724 3 3 47 50 50 
725 3 3 46 50 50 
726 3 3 45 50 50 
727 3 3 44 50 50 
728 3 3 43 50 50 
729 3 3 42 50 50 
730 3 3 41 50 50 
731 1 1 35 50 49 
732 2 2 30 50 49 
733 2 2 28 50 48 
734 2 2 26 50 48 
735 2 2 24 50 48 
736 2 2 20 50 48 
737 2 2 18 50 47 
738 2 2 16 50 47 
739 2 2 14 50 47 
740 2 2 12 50 47 
741 3 3 50 50 50 
742 3 3 49 50 50 
743 3 3 48 50 50 
744 3 3 47 50 50 
745 3 3 46 50 50 
746 3 3 45 50 50 
747 3 3 44 50 50 
748 3 3 43 50 50 
749 3 3 42 50 50 
750 3 3 41 50 50 
751 1 1 35 50 50 
752 2 2 30 50 50 
753 2 2 28 50 50 
754 2 2 26 50 50 
755 2 2 24 50 50 
756 2 2 20 50 50 
757 2 2 18 50 51 
758 2 2 16 50 51 
759 2 2 14 50 51 
760 2 2 12 50 51 
761 3 3 50 50 50 
762 3 3 49 50 50 
763 3 3 48 50 50 
764 3 3 47 50 50 
765 3 3 46 50 50 
766 3 3 45 50 50 
767 3 3 44 50 50 
768 3 3 43 50 51 
769 3 3 42 50 51 
770 3 3 41 50 51 
771 1 1 35 50 52 
772 2 2 30 50 53 
773 2 2 28 50 53 
774 2 2 26 50 53 
775 2 2 24 50 54 
776 2 2 20 50 54 
777 2 2 18 50 55 
778 2 2 16 50 55 
779 2 2 14 50 55 
780 2 2 12 50 56 
781 3 3 50 50 50 
782 3 3 50 50 50 
783 3 3 49 50 50 
784 3 3 48 50 50 
785 3 3 47 50 51 
786 3 3 46 50 51 
787 3 3 45 50 51 
788 3 3 44 50 52 
789 3 3 43 50 52 
790 3 3 42 50 52 
791 1 1 36 50 54 
792 2 2 31 50 55 
793 2 2 29 50 56 
794 2 2 27 50 56 
795 2 2 25 50 57 
796 2 2 21 50 58 
797 2 2 19 50 59 
798 2 2 17 50 59 
799 2 2 15 50 60 
800 2 2 13 50 61 
801 3 3 50 50 50 
802 3 3 50 50 50 
803 3 3 49 50 50 
804 3 3 48 50 51 
805 3 3 47 50 51 
806 3 3 46 50 52 
807 3 3 45 50 52 
808 3 3 44 50 52 
809 3 3 43 50 53 
810 3 3 42 50 53 
811 1 1 37 50 56 
812 2 2 32 50 58 
813 2 2 30 50 59 
814 2 2 28 50 59 
815 2 2 26 50 60 
816 2 2 23 50 62 
817 2 2 21 50 63 
818 2 2 19 50 64 
819 2 2 17 50 64 
820 2 2 15 50 65 
821 3 3 50 50 50 
822 3 3 50 50 50 
823 3 3 49 50 51 
824 3 3 48 50 51 
825 3 3 47 50 52 
826 3 3 46 50 52 
827 3 3 45 50 53 
828 3 3 44 50 53 
829 3 3 44 50 54 
830 3 3 43 50 54 
831 1 1 37 50 57 
832 2 2 33 50 60 
833 2 2 31 50 61 
834 2 2 30 50 62 
835 2 2 28 50 63 
836 2 2 24 50 65 
837 2 2 23 50 66 
838 2 2 21 50 67 
839 2 2 19 50 69 
840 2 2 17 50 70 
841 3 3 50 50 50 
842 3 3 50 50 50 
843 3 3 49 50 51 
844 3 3 48 50 51 
845 3 3 47 50 52 
846 3 3 47 50 53 
847 3 3 46 50 53 
848 3 3 45 50 54 
849 3 3 44 50 55 
850 3 3 43 50 55 
851 1 1 39 50 59 
852 2 2 35 50 62 
853 2 2 33 50 63 
854 2 2 31 50 65 
855 2 2 30 50 66 
856 2 2 27 50 69 
857 2 2 25 50 70 
858 2 2 23 50 71 
859 2 2 22 50 72 
860 2 2 20 50 74 
861 3 3 50 50 50 
862 3 3 50 50 50 
863 3 3 49 50 51 
864 3 3 48 50 52 
865 3 3 48 50 52 
866 3 3 47 50 53 
867 3 3 46 50 54 
868 3 3 46 50 55 
869 3 3 45 50 55 
870 3 3 44 50 56 
871 1 1 40 50 60 
872 2 2 36 50 64 
873 2 2 35 50 66 
874 2 2 33 50 67 
875 2 2 32 50 69 
876 2 2 29 50 71 
877 2 2 28 50 73 
878 2 2 26 50 74 
879 2 2 25 50 76 
880 2 2 24 50 77 
881 3 3 50 50 50 
882 3 3 50 50 50 
883 3 3 49 50 51 
884 3 3 49 50 52 
885 3 3 48 50 53 
886 3 3 47 50 54 
887 3 3 47 50 54 
888 3 3 46 50 55 
889 3 3 46 50 56 
890 3 3 45 50 57 
891 1 1 41 50 62 
892 2 2 38 50 66 
893 2 2 37 50 67 
894 2 2 36 50 69 
895 2 2 35 50 71 
896 2 2 32 50 74 
897 2 2 31 50 76 
898 2 2 30 50 77 
899 2 2 29 50 79 
900 2 2 27 50 81 
901 3 3 50 50 50 
902 3 3 50 50 50 
903 3 3 49 50 51 
904 3 3 49 50 52 
905 3 3 48 50 53 
906 3 3 48 50 54 
907 3 3 47 50 55 
908 3 3 47 50 56 
909 3 3 46 50 57 
910 3 3 46 50 58 
911 1 1 43 50 63 
912 2 2 40 50 67 
913 2 2 39 50 69 
914 2 2 38 50 71 
915 2 2 37 50 73 
916 2 2 35 50 76 
917 2 2 34 50 78 
918 2 2 33 50 80 
919 2 2 32 50 82 
920 2 2 31 50 83 
921 3 3 50 50 50 
922 3 3 50 50 50 
923 3 3 50 50 51 
924 3 3 49 50 52 
925 3 3 49 50 53 
926 3 3 49 50 54 
927 3 3 48 50 55 
928 3 3 48 50 56 
929 3 3 47 50 57 
930 3 3 47 50 58 
931 1 1 45 50 64 
932 2 2 43 50 68 
933 2 2 42 50 70 
934 2 2 41 50 72 
935 2 2 41 50 74 
936 2 2 39 50 78 
937 2 2 38 50 80 
938 2 2 37 50 82 
939 2 2 37 50 84 
940 2 2 36 50 85 
941 3 3 50 50 50 
942 3 3 50 50 50 
943 3 3 50 50 51 
944 3 3 50 50 52 
945 3 3 49 50 53 
946 3 3 49 50 54 
947 3 3 49 50 55 
948 3 3 49 50 56 
949 3 3 48 50 57 
950 3 3 48 50 58 
951 1 1 47 50 64 
952 2 2 45 50 69 
953 2 2 45 50 71 
954 2 2 44 50 73 
955 2 2 44 50 75 
956 2 2 43 50 79 
957 2 2 42 50 81 
958 2 2 42 50 83 
959 2 2 41 50 85 
960 2 2 41 50 87 
961 3 3 50 50 50 
962 3 3 50 50 51 
963 3 3 50 50 52 
964 3 3 50 50 53 
965 3 3 50 50 54 
966 3 3 50 50 55 
967 3 3 50 50 56 
968 3 3 50 50 57 
969 3 3 49 50 58 
970 3 3 49 50 59 
971 1 1 49 50 65 
972 2 2 48 50 70 
973 2 2 48 50 72 
974 2 2 47 50 74 
975 2 2 47 50 76 
976 2 2 47 50 80 
977 2 2 46 50 82 
978 2 2 46 50 84 
979 2 2 46 50 86 
980 2 2 46 50 88 
981 3 3 50 50 50 
982 3 3 50 50 51 
983 3 3 50 50 52 
984 3 3 50 50 53 
985 3 3 50 50 54 
986 3 3 50 50 55 
987 3 3 50 50 56 
988 3 3 50 50 57 
989 3 3 50 50 58 
990 3 3 50 50 59 
991 1 1 50 50 65 
992 2 2 50 50 70 
993 2 2 50 50 72 
994 2 2 50 50 74 
995 2 2 50 50 76 
996 2 2 50 50 80 
997 2 2 50 50 82 
998 2 2 50 50 84 
999 2 2 50 50 86 
1000 2 2 50 50 88 
1001 3 3 50 50 50 
1002 3 3 50 50 51 
1003 3 3 50 50 52 
1004 3 3 50 50 53 
1005 3 3 50 50 54 
1006 3 3 50 50 55 
1007 3 3 50 50 56 
1008 3 3 50 50 57 
1009 3 3 50 50 58 
1010 3 3 50 50 59 
1011 1 1 50 50 65 
1012 2 2 50 50 70 
1013 2 2 50 50 72 
1014 2 2 50 50 74 
1015 2 2 50 50 76 
1016 2 2 50 50 80 
1017 2 2 50 50 82 
1018 2 2 50 50 84 
1019 2 2 50 50 86 
1020 2 2 50 50 88 
1021 3 3 50 50 50 
1022 3 3 50 50 51 
1023 3 3 50 50 52 
1024 3 3 50 50 53 
1025 3 3 50 50 54 
1026 3 3 50 50 55 
1027 3 3 50 50 56 
1028 3 3 50 50 57 
1029 3 3 51 50 58 
1030 3 3 51 50 59 
1031 1 1 51 50 65 
1032 2 2 52 50 70 
1033 2 2 52 50 72 
1034 2 2 53 50 74 
1035 2 2 53 50 76 
1036 2 2 53 50 80 
1037 2 2 54 50 82 
1038 2 2 54 50 84 
1039 2 2 54 50 86 
1040 2 2 54 50 88 
1041 3 3 50 50 50 
1042 3 3 50 50 50 
1043 3 3 50 50 51 
1044 3 3 50 50 52 
1045 3 3 51 50 53 
1046 3 3 51 50 54 
1047 3 3 51 50 55 
1048 3 3 51 50 56 
1049 3 3 52 50 57 
1050 3 3 52 50 58 
1051 1 1 53 50 64 
1052 2 2 55 50 69 
1053 2 2 55 50 71 
1054 2 2 56 50 73 
1055 2 2 56 50 75 
1056 2 2 57 50 79 
1057 2 2 58 51 81 
1058 2 2 58 51 83 
1059 2 2 59 51 85 
