# Time-averaged data for fix mNm2
# TimeStep v_ETens v_SZZ v_SXX v_Fx v_Fy v_Fz v_strain v_ETens v_diameter
70200 28.2927 -152106 13450.7 -2.59807e-13 1.09938e-18 1.4836e-14 -1.90478 28.2927 -6.94873
70300 28.2959 -152275 14018.8 -2.50309e-13 -1.43332e-18 5.72466e-14 -1.90153 28.2959 -6.92373
70400 28.2992 -152768 14671.2 -2.43254e-13 3.44993e-18 7.28302e-14 -1.89827 28.2992 -6.89873
70500 28.3024 -153534 15221.8 -2.31144e-13 3.74917e-18 7.2802e-14 -1.89502 28.3024 -6.87373
70600 28.3057 -154148 15558.1 -2.38727e-13 4.32163e-18 7.57215e-14 -1.89176 28.3057 -6.84873
70700 28.3089 -154688 15769.5 -2.69109e-13 -2.13588e-19 7.66204e-14 -1.88851 28.3089 -6.82373
70800 28.3122 -155250 15882.4 -2.63387e-13 -7.01587e-18 8.95345e-14 -1.88525 28.3122 -6.79873
70900 28.3154 -155696 15916 -5.42633e-14 2.94469e-18 1.24377e-13 -1.882 28.3154 -6.77373
71000 28.3187 -156452 16330.4 -9.04385e-14 -2.61835e-18 1.37616e-13 -1.87874 28.3187 -6.74873
71100 28.322 -157459 16952.8 -7.00325e-14 -1.81821e-18 1.02953e-13 -1.87549 28.322 -6.72373
71200 28.3252 -157976 17272.6 1.22387e-14 -3.96601e-18 6.85672e-14 -1.87223 28.3252 -6.69873
71300 28.3285 -158377 17293.7 3.61528e-14 -3.60172e-18 6.46068e-15 -1.86897 28.3285 -6.67373
71400 28.3317 -159292 17023 6.22345e-14 -4.81386e-18 -7.81941e-15 -1.86572 28.3317 -6.64873
71500 28.335 -160339 16948.3 1.38822e-13 1.74123e-18 2.5996e-14 -1.86246 28.335 -6.62373
71600 28.3382 -161127 16989 2.02106e-13 -6.55942e-19 2.2943e-14 -1.85921 28.3382 -6.59873
71700 28.3415 -161987 17326.1 2.49686e-13 -2.48662e-18 2.05783e-14 -1.85595 28.3415 -6.57373
71800 28.3447 -162693 17515.1 2.72826e-13 -3.29055e-19 1.7755e-14 -1.8527 28.3447 -6.54873
71900 28.348 -163124 17307.5 3.67833e-13 -2.26056e-19 -2.64363e-14 -1.84944 28.348 -6.52373
72000 28.3513 -163186 16811.3 4.23114e-13 1.65991e-18 -4.65239e-14 -1.84619 28.3513 -6.49873
72100 28.3545 -163077 16412.8 4.22263e-13 2.79562e-18 -3.14149e-14 -1.84293 28.3545 -6.47373
72200 28.3578 -163545 16415.3 4.73557e-13 -6.64616e-19 -2.73032e-14 -1.83968 28.3578 -6.44873
72300 28.361 -163981 16749.4 5.08108e-13 -1.8304e-18 -2.125e-14 -1.83642 28.361 -6.42373
72400 28.3643 -164038 17029.5 5.46594e-13 -4.48833e-18 -1.6835e-15 -1.83317 28.3643 -6.39873
72500 28.3675 -164105 16945.2 5.29949e-13 -5.76985e-18 8.43178e-14 -1.82991 28.3675 -6.37373
72600 28.3708 -164304 16480.3 6.47301e-13 -2.1329e-18 1.00947e-13 -1.82666 28.3708 -6.34873
72700 28.374 -164723 15715.3 8.26988e-13 -2.05998e-19 9.87404e-14 -1.8234 28.374 -6.32373
72800 28.3773 -164640 15067.9 7.83467e-13 -8.35513e-19 1.18552e-13 -1.82015 28.3773 -6.29873
72900 28.3806 -164025 14532.9 7.27692e-13 -5.98378e-19 1.21825e-13 -1.81689 28.3806 -6.27373
73000 28.3838 -163005 14136 6.52097e-13 3.762e-18 1.22385e-13 -1.81364 28.3838 -6.24873
73100 28.3871 -161681 13917 6.00953e-13 -6.64209e-19 1.39554e-13 -1.81038 28.3871 -6.22373
73200 28.3903 -160576 13825.4 5.76791e-13 1.5996e-18 2.47947e-13 -1.80713 28.3903 -6.19873
73300 28.3936 -160475 13830.8 5.61597e-13 -9.53149e-19 3.36509e-13 -1.80387 28.3936 -6.17373
73400 28.3968 -160801 13693.4 6.03299e-13 1.33899e-19 1.1468e-12 -1.80062 28.3968 -6.14873
73500 28.4001 -160805 13618.5 7.10453e-13 -5.25567e-19 2.37199e-12 -1.79736 28.4001 -6.12373
73600 28.4033 -160610 13535.9 6.56595e-13 -9.10188e-19 2.1308e-12 -1.7941 28.4033 -6.09873
73700 28.4066 -160855 13609.3 -4.29405e-13 2.81188e-18 1.88676e-12 -1.79085 28.4066 -6.07373
73800 28.4098 -161291 13802 -1.49182e-12 1.80411e-18 1.6955e-12 -1.78759 28.4098 -6.04873
73900 28.4131 -162537 14391.3 -1.95765e-12 1.05981e-18 1.46446e-12 -1.78434 28.4131 -6.02373
74000 28.4164 -164661 15342.9 -1.93728e-12 -2.49421e-18 1.23693e-12 -1.78108 28.4164 -5.99873
74100 28.4196 -166301 16276.7 -1.56135e-12 7.23705e-19 1.02978e-12 -1.77783 28.4196 -5.97373
74200 28.4229 -167164 17000.9 -9.89779e-13 2.79182e-19 8.84734e-13 -1.77457 28.4229 -5.94873
74300 28.4261 -167305 17250.3 -3.77374e-13 4.07281e-18 7.77186e-13 -1.77132 28.4261 -5.92373
74400 28.4294 -166966 17071.5 4.56472e-13 1.24954e-18 7.54292e-13 -1.76806 28.4294 -5.89873
74500 28.4326 -166835 16647.2 1.20823e-12 -2.80917e-18 7.77753e-13 -1.76481 28.4326 -5.87373
74600 28.4359 -166931 16315.5 1.53677e-12 -4.4127e-19 6.98178e-13 -1.76155 28.4359 -5.84873
74700 28.4391 -167279 16675.5 2.11127e-12 7.8171e-19 6.69864e-13 -1.7583 28.4391 -5.82373
74800 28.4424 -168567 17420.5 2.56841e-12 -2.61184e-18 9.17089e-13 -1.75504 28.4424 -5.79873
74900 28.4457 -171209 18675 2.4091e-12 2.5945e-18 1.22008e-12 -1.75179 28.4457 -5.77373
75000 28.4489 -173673 19677.3 2.60934e-12 1.26201e-18 1.34588e-12 -1.74853 28.4489 -5.74873
75100 28.4522 -174901 20346.6 2.79195e-12 3.09431e-18 1.50072e-12 -1.74528 28.4522 -5.72373
75200 28.4554 -175109 20693.2 2.70307e-12 2.5533e-18 1.44499e-12 -1.74202 28.4554 -5.69873
75300 28.4587 -174979 20916 2.5376e-12 -3.39355e-18 1.43669e-12 -1.73877 28.4587 -5.67373
75400 28.4619 -174982 21195.4 2.34585e-12 6.60171e-18 1.40048e-12 -1.73551 28.4619 -5.64873
75500 28.4652 -175067 21476.9 2.32842e-12 -5.80048e-19 1.30238e-12 -1.73226 28.4652 -5.62373
75600 28.4684 -174922 21710.9 2.38286e-12 9.84456e-19 1.26072e-12 -1.729 28.4684 -5.59873
75700 28.4717 -174707 22017.4 2.23086e-12 -4.3444e-18 1.24653e-12 -1.72575 28.4717 -5.57373
75800 28.475 -175834 22238.9 2.01601e-12 4.19586e-19 1.22135e-12 -1.72249 28.475 -5.54873
75900 28.4782 -177716 22507.5 1.75242e-12 -5.68556e-18 1.1701e-12 -1.71924 28.4782 -5.52373
76000 28.4815 -179049 22754.5 2.08599e-12 3.32091e-18 1.01897e-12 -1.71598 28.4815 -5.49873
76100 28.4847 -179779 22903.5 1.8297e-12 -4.04733e-18 8.91409e-13 -1.71272 28.4847 -5.47373
76200 28.488 -180068 22875.8 1.43129e-12 8.21825e-19 7.67589e-13 -1.70947 28.488 -5.44873
76300 28.4912 -180159 22472.3 6.20807e-13 5.42101e-20 6.61006e-13 -1.70621 28.4912 -5.42373
76400 28.4945 -180303 21899.4 2.64171e-13 4.4127e-19 5.26246e-13 -1.70296 28.4945 -5.39873
76500 28.4977 -180572 21563.3 -8.58737e-13 -5.74085e-18 -3.46838e-13 -1.6997 28.4977 -5.37373
76600 28.501 -181309 21473.8 -1.72128e-12 -2.14238e-18 -7.58901e-13 -1.69645 28.501 -5.34873
76700 28.5042 -182353 21472 -1.8007e-12 -6.60279e-19 -2.31629e-13 -1.69319 28.5042 -5.32373
76800 28.5075 -184337 21980.2 -1.47143e-12 2.83519e-19 1.39139e-12 -1.68994 28.5075 -5.29873
76900 28.5108 -186702 22653.5 -1.69481e-12 -5.18791e-19 2.00478e-12 -1.68668 28.5108 -5.27373
77000 28.514 -189609 23074.2 -1.79293e-12 8.16892e-18 2.12094e-12 -1.68343 28.514 -5.24873
77100 28.5173 -192318 23402.4 -1.83952e-12 -4.34548e-18 1.87496e-12 -1.68017 28.5173 -5.22373
77200 28.5205 -194171 23233.1 -1.86426e-12 1.77809e-18 1.50297e-12 -1.67692 28.5205 -5.19873
77300 28.5238 -195293 22861.2 -1.91381e-12 -6.99581e-18 1.09647e-12 -1.67366 28.5238 -5.17373
77400 28.527 -196124 22471.8 -2.93354e-12 1.55529e-18 1.14977e-12 -1.67041 28.527 -5.14873
77500 28.5303 -197264 22370.1 -3.02909e-12 5.29199e-18 3.03114e-13 -1.66715 28.5303 -5.12373
77600 28.5335 -197491 22216.1 -2.98256e-12 2.17816e-18 -4.5364e-13 -1.6639 28.5335 -5.09873
77700 28.5368 -197073 21958.2 -3.14229e-12 -4.03974e-18 -1.08846e-12 -1.66064 28.5368 -5.07373
77800 28.5401 -197338 21773.6 -3.04997e-12 4.85723e-19 -1.63451e-12 -1.65739 28.5401 -5.04873
77900 28.5433 -198071 21600.8 -6.1839e-13 1.16796e-18 -2.34948e-12 -1.65413 28.5433 -5.02373
78000 28.5466 -199198 21289.4 -7.92052e-13 3.10312e-18 -2.76594e-12 -1.65088 28.5466 -4.99873
78100 28.5498 -200381 20928.7 1.21455e-12 -2.47261e-18 -2.77725e-12 -1.64762 28.5498 -4.97373
78200 28.5531 -203206 20745.2 1.34596e-11 -1.87385e-18 -2.40598e-12 -1.64437 28.5531 -4.94873
78300 28.5563 -206338 20702.8 1.08735e-11 -1.61746e-18 -3.27958e-12 -1.64111 28.5563 -4.92373
78400 28.5596 -209285 20808.4 8.93214e-12 -6.24487e-18 -5.96178e-12 -1.63785 28.5596 -4.89873
78500 28.5628 -212879 20942.5 5.34068e-12 6.18158e-18 -6.9158e-12 -1.6346 28.5628 -4.87373
78600 28.5661 -215675 21110.5 2.55307e-12 -1.8052e-18 -7.79515e-12 -1.63134 28.5661 -4.84873
78700 28.5694 -217457 21366.9 9.64051e-13 -2.43756e-18 -8.46623e-12 -1.62809 28.5694 -4.82373
78800 28.5726 -220014 21879.4 6.68463e-13 4.43141e-18 -8.55586e-12 -1.62483 28.5726 -4.79873
78900 28.5759 -226957 23082 1.66929e-12 2.67879e-18 -8.41939e-12 -1.62158 28.5759 -4.77373
79000 28.5791 -234024 24955.6 -2.67755e-12 -3.66379e-18 -8.88914e-12 -1.61832 28.5791 -4.74873
79100 28.5824 -238259 26535.4 -2.58018e-12 1.92202e-18 -8.13227e-12 -1.61507 28.5824 -4.72373
79200 28.5856 -240270 27666.5 4.74789e-12 4.21348e-18 -7.69697e-12 -1.61181 28.5856 -4.69873
79300 28.5889 -241514 28503.9 1.90174e-11 3.95246e-18 -7.17116e-12 -1.60856 28.5889 -4.67373
79400 28.5921 -241562 28899.3 1.823e-11 7.50051e-18 -8.01867e-12 -1.6053 28.5921 -4.64873
79500 28.5954 -240422 28965.1 1.56607e-11 -3.19026e-18 -9.07715e-12 -1.60205 28.5954 -4.62373
79600 28.5986 -238898 29382 1.39549e-11 -5.41017e-18 -9.7395e-12 -1.59879 28.5986 -4.59873
79700 28.6019 -238187 30092 1.29414e-11 2.29146e-18 -1.08058e-11 -1.59554 28.6019 -4.57373
79800 28.6052 -237990 30838.3 1.54043e-11 -5.21772e-19 -1.31093e-11 -1.59228 28.6052 -4.54873
79900 28.6084 -237568 31177.1 1.51761e-11 4.91848e-18 -1.60238e-11 -1.58903 28.6084 -4.52373
80000 28.6117 -237161 31153.2 1.86403e-11 -6.85731e-18 -1.92799e-11 -1.58577 28.6117 -4.49873
80100 28.6149 -236707 30923.7 1.34226e-11 2.85091e-18 -1.84099e-11 -1.58252 28.6149 -4.47373
80200 28.6182 -235684 30628.3 7.51722e-12 -3.31576e-18 -1.70787e-11 -1.57926 28.6182 -4.44873
80300 28.6214 -234805 30618.9 1.31283e-12 -8.32667e-18 -1.51673e-11 -1.57601 28.6214 -4.42373
80400 28.6247 -235345 31603.9 -3.24197e-12 1.71168e-19 -1.54305e-11 -1.57275 28.6247 -4.39873
80500 28.6279 -235425 32345.6 -6.26862e-12 1.12215e-18 -1.44933e-11 -1.5695 28.6279 -4.37373
80600 28.6312 -234888 32652.1 -1.12901e-11 3.28679e-18 -1.23815e-11 -1.56624 28.6312 -4.34873
80700 28.6345 -234345 32805.5 -1.08148e-11 6.46635e-18 -9.91769e-12 -1.56299 28.6345 -4.32373
80800 28.6377 -235207 32678.2 7.75534e-12 -9.26656e-18 -1.38717e-12 -1.55973 28.6377 -4.29873
80900 28.641 -235569 32473.2 6.95025e-12 5.40475e-19 -1.68671e-12 -1.55647 28.641 -4.27373
81000 28.6442 -235219 32246.7 5.90278e-12 -2.11081e-18 -2.49634e-12 -1.55322 28.6442 -4.24873
81100 28.6475 -233772 31835.8 6.39692e-13 1.51184e-17 -1.69986e-12 -1.54996 28.6475 -4.22373
81200 28.6507 -231469 31418.9 -5.65912e-12 1.62901e-18 -1.41625e-12 -1.54671 28.6507 -4.19873
81300 28.654 -228940 31259.6 -1.44469e-11 -2.69939e-18 -3.14907e-12 -1.54345 28.654 -4.17373
81400 28.6572 -226295 30814.8 -1.84485e-11 7.50973e-18 -5.26973e-12 -1.5402 28.6572 -4.14873
81500 28.6605 -225548 29488.1 -7.27799e-12 2.01174e-18 -1.19485e-11 -1.53694 28.6605 -4.12373
81600 28.6638 -225825 28746.3 -1.43602e-11 -7.28584e-19 -9.64525e-12 -1.53369 28.6638 -4.09873
81700 28.667 -226392 28263.7 -2.85208e-11 1.37639e-18 -4.18206e-12 -1.53043 28.667 -4.07373
81800 28.6703 -226503 28068.1 -2.88013e-11 -2.74845e-18 3.28501e-12 -1.52718 28.6703 -4.04873
81900 28.6735 -225932 28394 -2.46915e-11 6.40113e-18 1.022e-11 -1.52392 28.6735 -4.02373
82000 28.6768 -225106 28917.5 -3.84867e-11 -2.23888e-19 1.38843e-11 -1.52067 28.6768 -3.99873
82100 28.68 -225173 29518.7 1.13867e-10 -1.8735e-18 -5.29613e-11 -1.51741 28.68 -3.97373
82200 28.6833 -225166 29943 1.1506e-10 -1.37531e-18 -4.84557e-11 -1.51416 28.6833 -3.94873
82300 28.6865 -225197 30145.5 8.17465e-11 2.30881e-18 -3.11674e-11 -1.5109 28.6865 -3.92373
82400 28.6898 -225070 30200.3 4.53678e-11 -1.24954e-17 -2.03938e-11 -1.50765 28.6898 -3.89873
82500 28.6931 -224464 30334.9 2.09374e-11 -5.59828e-18 -1.29842e-11 -1.50439 28.6931 -3.87373
82600 28.6963 -224095 30626.4 -1.71934e-12 2.66388e-18 -7.2774e-12 -1.50114 28.6963 -3.84873
82700 28.6996 -223208 30520.4 -2.00943e-11 -3.2396e-18 -3.24256e-12 -1.49788 28.6996 -3.82373
82800 28.7028 -222196 30498.2 -2.22343e-11 -7.4604e-18 3.83107e-12 -1.49463 28.7028 -3.79873
82900 28.7061 -222010 30479.6 -1.95208e-11 -4.83175e-18 2.97633e-12 -1.49137 28.7061 -3.77373
83000 28.7093 -222579 30107.6 -1.61903e-11 2.46819e-18 3.8758e-12 -1.48812 28.7093 -3.74873
83100 28.7126 -223478 29222.4 -1.78877e-11 2.98318e-18 3.37844e-12 -1.48486 28.7126 -3.72373
83200 28.7158 -223344 28097.9 -3.29421e-11 3.47649e-18 4.64105e-12 -1.4816 28.7158 -3.69873
83300 28.7191 -223479 27213.4 -4.10489e-11 7.77265e-18 6.39284e-12 -1.47835 28.7191 -3.67373
83400 28.7223 -223595 26275.8 -5.60592e-11 1.16714e-18 1.70437e-11 -1.47509 28.7223 -3.64873
83500 28.7256 -224028 25483.3 -2.91629e-11 4.96619e-18 7.71391e-12 -1.47184 28.7256 -3.62373
83600 28.7289 -224642 24747.7 -2.1674e-10 2.69885e-18 1.82929e-10 -1.46858 28.7289 -3.59873
83700 28.7321 -224835 24174.8 -4.73285e-10 -3.17075e-18 2.91065e-10 -1.46533 28.7321 -3.57373
83800 28.7354 -224872 24401 -6.53009e-10 -5.10578e-18 2.30555e-10 -1.46207 28.7354 -3.54873
83900 28.7386 -224456 25016.8 -4.33031e-10 -3.38705e-18 1.28416e-10 -1.45882 28.7386 -3.52373
84000 28.7419 -224154 26143.4 -2.14839e-10 -8.64651e-20 5.41188e-11 -1.45556 28.7419 -3.49873
84100 28.7451 -222903 27001.7 -6.31093e-11 1.28451e-18 -1.17995e-11 -1.45231 28.7451 -3.47373
84200 28.7484 -221623 27662.3 2.76868e-11 1.42979e-18 -5.67837e-11 -1.44905 28.7484 -3.44873
84300 28.7516 -221294 28003.5 8.86976e-11 8.63052e-18 -7.70261e-11 -1.4458 28.7516 -3.42373
84400 28.7549 -222154 28070.6 1.20026e-10 -3.03577e-19 -8.254e-11 -1.44254 28.7549 -3.39873
84500 28.7582 -222363 27946.9 1.33151e-10 4.42626e-19 -8.10767e-11 -1.43929 28.7582 -3.37373
84600 28.7614 -222398 27787.8 1.44956e-10 -9.11272e-19 -8.19806e-11 -1.43603 28.7614 -3.34873
84700 28.7647 -222135 27403.8 1.316e-10 6.00377e-18 -7.43284e-11 -1.43278 28.7647 -3.32373
84800 28.7679 -221146 27016.9 1.15137e-10 3.02547e-18 -6.34264e-11 -1.42952 28.7679 -3.29873
84900 28.7712 -220194 27008.9 1.04105e-10 2.32995e-18 -5.09687e-11 -1.42627 28.7712 -3.27373
85000 28.7744 -221103 27679.8 8.80463e-11 -3.80447e-18 -4.37907e-11 -1.42301 28.7744 -3.24873
85100 28.7777 -222248 28548.8 1.1282e-10 4.938e-18 -3.82025e-11 -1.41976 28.7777 -3.22373
85200 28.7809 -223658 29611 1.20232e-10 2.78857e-18 -3.50232e-11 -1.4165 28.7809 -3.19873
85300 28.7842 -225067 30654.7 1.18325e-10 -2.06215e-18 -3.03673e-11 -1.41325 28.7842 -3.17373
85400 28.7875 -226158 31250.3 9.16943e-11 -6.90745e-18 -1.72152e-11 -1.40999 28.7875 -3.14873
85500 28.7907 -227788 31202.3 7.15348e-11 -1.50379e-18 -1.58166e-12 -1.40674 28.7907 -3.12373
85600 28.794 -231707 31198.6 6.81158e-11 -8.87311e-18 7.77672e-12 -1.40348 28.794 -3.09873
85700 28.7972 -237782 31453.8 1.2242e-10 3.83808e-18 3.32903e-11 -1.40022 28.7972 -3.07373
85800 28.8005 -241834 31218.8 8.81736e-11 2.75171e-18 4.77377e-11 -1.39697 28.8005 -3.04873
85900 28.8037 -244336 30685.3 6.42617e-11 -1.57751e-18 5.44751e-11 -1.39371 28.8037 -3.02373
86000 28.807 -247031 30948.7 4.72971e-11 -6.57243e-18 4.80333e-11 -1.39046 28.807 -2.99873
86100 28.8102 -250533 31041.9 3.43755e-11 1.2696e-18 4.32607e-11 -1.3872 28.8102 -2.97373
86200 28.8135 -252829 30557.6 2.19814e-11 2.90891e-18 3.95378e-11 -1.38395 28.8135 -2.94873
86300 28.8167 -252994 29895.2 1.39473e-11 -1.94072e-18 3.57285e-11 -1.38069 28.8167 -2.92373
86400 28.82 -251540 29182.7 1.87185e-11 7.25548e-18 3.08392e-11 -1.37744 28.82 -2.89873
86500 28.8233 -249015 28538.2 1.70496e-11 -1.77701e-18 2.53241e-11 -1.37418 28.8233 -2.87373
86600 28.8265 -245936 27946.2 1.24422e-11 5.3359e-18 2.39269e-11 -1.37093 28.8265 -2.84873
86700 28.8298 -244201 28259.4 7.15921e-12 -5.20905e-18 2.44978e-11 -1.36767 28.8298 -2.82373
86800 28.833 -242230 28691.3 5.03432e-12 9.16693e-19 2.78448e-11 -1.36442 28.833 -2.79873
86900 28.8363 -239766 28744.1 1.4912e-11 -2.91867e-18 2.86589e-11 -1.36116 28.8363 -2.77373
87000 28.8395 -238349 28026 3.23993e-11 4.33681e-19 2.7691e-11 -1.35791 28.8395 -2.74873
87100 28.8428 -236274 27296.6 2.77051e-11 -4.11455e-19 2.71946e-11 -1.35465 28.8428 -2.72373
87200 28.846 -233751 26805.9 1.53365e-11 -4.95209e-19 2.56335e-11 -1.3514 28.846 -2.69873
87300 28.8493 -232798 27072.6 1.47707e-11 -2.53161e-18 1.92669e-11 -1.34814 28.8493 -2.67373
87400 28.8526 -233283 27401.2 1.18209e-11 -1.81265e-18 1.46636e-11 -1.34489 28.8526 -2.64873
87500 28.8558 -233867 27409 6.20127e-12 -4.24289e-18 9.29963e-12 -1.34163 28.8558 -2.62373
87600 28.8591 -233862 27607.8 1.21151e-11 2.25975e-18 1.09978e-11 -1.33838 28.8591 -2.59873
87700 28.8623 -233997 27753.2 1.03677e-11 -7.79135e-19 9.1423e-12 -1.33512 28.8623 -2.57373
87800 28.8656 -232785 27529.1 7.21029e-12 -6.50386e-19 6.08342e-12 -1.33187 28.8656 -2.54873
87900 28.8688 -230671 26936.9 5.0258e-12 1.5542e-18 5.86721e-12 -1.32861 28.8688 -2.52373
88000 28.8721 -228552 26124.4 -3.89749e-12 1.90386e-18 1.48117e-12 -1.32535 28.8721 -2.49873
88100 28.8753 -228259 25214.6 -1.16244e-11 -2.52402e-18 -8.55082e-13 -1.3221 28.8753 -2.47373
88200 28.8786 -228133 24734.1 -1.46201e-11 -1.3623e-18 -2.16462e-12 -1.31884 28.8786 -2.44873
88300 28.8819 -227251 24117.9 -1.57379e-11 7.77915e-19 -4.09585e-12 -1.31559 28.8819 -2.42373
88400 28.8851 -226802 23523.7 -1.59736e-11 1.95807e-18 -6.8544e-12 -1.31233 28.8851 -2.39873
88500 28.8884 -225675 23522 -1.77083e-11 1.73472e-19 -8.641e-12 -1.30908 28.8884 -2.37373
88600 28.8916 -223999 23676.4 -1.58316e-11 -4.10479e-18 -9.88919e-12 -1.30582 28.8916 -2.34873
88700 28.8949 -222966 24341.9 -1.24508e-11 4.0083e-18 -1.24064e-11 -1.30257 28.8949 -2.32373
88800 28.8981 -223701 26099 -1.28315e-11 2.47632e-18 -1.349e-11 -1.29931 28.8981 -2.29873
88900 28.9014 -223962 27668.5 -1.31707e-11 -1.23599e-19 -1.07178e-11 -1.29606 28.9014 -2.27373
89000 28.9046 -224631 28464.8 -9.46277e-12 -8.23994e-20 -1.63553e-12 -1.2928 28.9046 -2.24873
89100 28.9079 -225126 29410.6 -1.3126e-11 1.68051e-18 -8.47654e-12 -1.28955 28.9079 -2.22373
89200 28.9111 -226662 30276.2 -1.38753e-11 3.19189e-18 -6.73155e-12 -1.28629 28.9111 -2.19873
89300 28.9144 -227798 31009.7 -1.48777e-11 -1.65883e-18 -5.0344e-12 -1.28304 28.9144 -2.17373
89400 28.9177 -228970 31929 -1.52544e-11 3.6646e-19 6.20694e-13 -1.27978 28.9177 -2.14873
89500 28.9209 -230615 32816.2 -1.79297e-11 2.23346e-18 7.86757e-12 -1.27653 28.9209 -2.12373
89600 28.9242 -233080 34182.5 -1.33507e-11 -4.26308e-18 7.5998e-13 -1.27327 28.9242 -2.09873
89700 28.9274 -233978 35230.7 -1.65481e-11 -2.96204e-18 -4.55636e-13 -1.27002 28.9274 -2.07373
89800 28.9307 -232884 36300.6 -1.73891e-11 7.2403e-18 4.76178e-12 -1.26676 28.9307 -2.04873
89900 28.9339 -231224 37506.1 -3.00003e-11 -4.66641e-18 5.56142e-12 -1.26351 28.9339 -2.02373
90000 28.9372 -229688 37979.7 -4.0697e-11 3.23526e-18 1.06723e-11 -1.26025 28.9372 -1.99873
90100 28.9404 -227180 38484.5 -4.08871e-11 -9.32414e-20 6.69084e-12 -1.257 28.9404 -1.97373
90200 28.9437 -225460 39260.5 -3.73796e-11 1.1601e-18 6.89571e-12 -1.25374 28.9437 -1.94873
90300 28.947 -228263 39940.1 -2.59846e-11 -1.76942e-18 4.01311e-12 -1.25049 28.947 -1.92373
90400 28.9502 -231498 40036.8 -2.12346e-11 1.89302e-18 3.88262e-12 -1.24723 28.9502 -1.89873
90500 28.9535 -234508 39252.7 -2.15912e-11 -8.10983e-19 -2.38068e-12 -1.24397 28.9535 -1.87373
90600 28.9567 -237289 37963.3 -4.26799e-11 -1.29237e-18 2.70955e-12 -1.24072 28.9567 -1.84873
90700 28.96 -238543 36419.8 -2.97068e-11 1.40729e-18 -1.63354e-12 -1.23746 28.96 -1.82373
90800 28.9632 -237618 34823.3 -2.87254e-11 2.00577e-18 -5.86337e-12 -1.23421 28.9632 -1.79873
90900 28.9665 -234687 33897.2 -2.27564e-11 1.06902e-18 -5.48551e-12 -1.23095 28.9665 -1.77373
91000 28.9697 -232906 33713.6 -2.34833e-11 1.34441e-19 -6.58778e-12 -1.2277 28.9697 -1.74873
91100 28.973 -231443 33763.2 -2.80099e-11 -6.89553e-19 -8.12501e-12 -1.22444 28.973 -1.72373
91200 28.9763 -230703 34047.5 -3.35975e-11 -4.996e-18 -3.17361e-12 -1.22119 28.9763 -1.69873
91300 28.9795 -229952 34667.2 -3.72673e-11 -4.51895e-18 -2.49161e-12 -1.21793 28.9795 -1.67373
91400 28.9828 -228526 34769.9 -4.24466e-11 -1.89735e-18 -5.81185e-12 -1.21468 28.9828 -1.64873
91500 28.986 -228574 34275.2 -2.59788e-11 -8.02526e-18 6.96379e-13 -1.21142 28.986 -1.62373
91600 28.9893 -227683 34247.4 -1.5724e-11 3.29597e-19 3.60809e-12 -1.20817 28.9893 -1.59873
91700 28.9925 -225729 34252.3 -4.71239e-12 4.05058e-18 3.43682e-12 -1.20491 28.9925 -1.57373
91800 28.9958 -224146 34204.3 -1.9309e-11 -4.46041e-18 -1.37009e-12 -1.20166 28.9958 -1.54873
91900 28.999 -223325 35181.3 -2.55315e-11 -5.08274e-18 -7.98184e-12 -1.1984 28.999 -1.52373
92000 29.0023 -223852 36168.7 -2.44391e-11 -2.64545e-19 -1.15374e-11 -1.19515 29.0023 -1.49873
92100 29.0056 -225019 36566.1 -1.70888e-11 8.32667e-19 -1.74155e-11 -1.19189 29.0056 -1.47373
92200 29.0088 -225452 36980.2 -1.28815e-12 2.92518e-18 -1.6593e-11 -1.18864 29.0088 -1.44873
92300 29.0121 -224123 37272.2 -1.85708e-14 3.92481e-18 -1.82838e-11 -1.18538 29.0121 -1.42373
92400 29.0153 -222802 37602.7 5.78956e-12 -5.85903e-18 -1.70209e-11 -1.18213 29.0153 -1.39873
92500 29.0186 -222110 37162.4 1.27182e-11 1.1627e-17 -1.42074e-11 -1.17887 29.0186 -1.37373
92600 29.0218 -221510 36529.5 -5.96317e-12 -1.95048e-18 -1.79763e-11 -1.17562 29.0218 -1.34873
92700 29.0251 -221609 36106.3 -1.72124e-11 -4.00938e-18 -1.90378e-11 -1.17236 29.0251 -1.32373
92800 29.0283 -221853 35652.9 -1.62828e-11 -1.7228e-18 -2.18521e-11 -1.1691 29.0283 -1.29873
92900 29.0316 -221759 35776.8 1.39149e-12 -2.73436e-18 -3.01099e-11 -1.16585 29.0316 -1.27373
93000 29.0348 -220600 36434.2 -1.29399e-11 2.24105e-18 -3.97892e-11 -1.16259 29.0348 -1.24873
93100 29.0381 -219382 36346.8 -4.38328e-11 -3.7817e-18 -4.12022e-11 -1.15934 29.0381 -1.22373
93200 29.0414 -217388 36012 -1.07405e-11 -1.9082e-19 -3.64491e-11 -1.15608 29.0414 -1.19873
93300 29.0446 -213786 36048.3 -7.68885e-13 -1.2837e-18 -2.44846e-11 -1.15283 29.0446 -1.17373
93400 29.0479 -209393 36164.5 3.57138e-13 -3.93565e-19 -2.2618e-11 -1.14957 29.0479 -1.14873
93500 29.0511 -204232 36084.5 1.04539e-11 -1.30294e-18 -2.16399e-11 -1.14632 29.0511 -1.12373
93600 29.0544 -199451 36403 1.3111e-11 6.14987e-18 -1.52142e-11 -1.14306 29.0544 -1.09873
